"timestamp","heartrate"
1484175600000,63
1484175610000,65
1484175615000,67
1484175630000,66
1484175640000,72
1484175650000,74
1484175665000,74
1484175670000,64
1484175680000,64
1484175690000,68
1484175700000,68
1484175710000,73
1484175720000,74
1484175730000,72
1484175745000,72
1484175750000,73
1484175765000,73
1484175770000,76
1484175780000,77
1484175790000,75
1484175800000,74
1484175815000,74
1484175820000,76
1484175830000,75
1484175845000,75
1484175850000,76
1484175860000,74
1484175870000,75
1484175885000,75
1484175890000,76
1484175900000,74
1484175910000,74
1484175920000,77
1484175930000,78
1484175940000,78
1484175950000,73
1484175960000,71
1484175970000,73
1484175985000,73
1484176000000,73
1484176005000,73
1484176020000,73
1484176030000,74
1484176045000,74
1484176050000,75
1484176065000,76
1484176070000,78
1484176075000,79
1484176090000,78
1484176095000,76
1484176110000,76
1484176115000,73
1484176120000,71
1484176125000,72
1484176130000,72
1484176135000,73
1484176150000,73
1484176165000,73
1484176180000,73
1484176195000,73
1484176210000,73
1484176220000,65
1484176230000,64
1484176240000,65
1484176250000,65
1484176260000,66
1484176270000,67
1484176285000,67
1484176300000,67
1484176315000,67
1484176330000,69
1484176345000,69
1484176350000,69
1484176360000,69
1484176365000,70
1484176370000,69
1484176375000,69
1484176380000,70
1484176390000,70
1484176400000,69
1484176415000,69
1484176430000,63
1484176445000,63
1484176450000,66
1484176460000,71
1484176470000,72
1484176480000,71
1484176495000,70
1484176510000,70
1484176520000,68
1484176535000,68
1484176540000,68
1484176555000,68
1484176560000,69
1484176575000,69
1484176590000,69
1484176605000,69
1484176620000,69
1484176630000,70
1484176640000,72
1484176650000,73
1484176660000,75
1484176675000,75
1484176680000,75
1484176690000,74
1484176705000,74
1484176710000,73
1484176720000,74
1484176730000,73
1484176745000,73
1484176760000,72
1484176770000,72
1484176780000,73
1484176790000,72
1484176800000,71
1484176815000,71
1484176820000,73
1484176825000,74
1484176830000,75
1484176835000,76
1484176840000,76
1484176850000,76
1484176860000,70
1484176870000,65
1484176880000,64
1484176890000,65
1484176900000,68
1484176915000,68
1484176920000,69
1484176925000,68
1484176930000,68
1484176945000,68
1484176960000,68
1484176975000,68
1484176980000,66
1484176990000,65
1484177000000,66
