"timestamp","heartrate"
1484015370000,76
1484015380000,60
1484015390000,57
1484015400000,54
1484015410000,53
1484015425000,53
1484015430000,54
1484015440000,57
1484015450000,58
1484015460000,54
1484015470000,53
1484015485000,53
1484015490000,54
1484015500000,53
1484015510000,54
1484015525000,54
1484015530000,53
1484015540000,52
1484015555000,52
1484015560000,53
1484015570000,52
1484015585000,52
1484015600000,53
1484015610000,52
1484015620000,51
1484015635000,51
1484015640000,53
1484015650000,52
1484015660000,52
1484015670000,51
1484015685000,51
1484015690000,52
1484015705000,52
1484015710000,51
1484015725000,51
1484015740000,52
1484015750000,51
1484015760000,52
1484015770000,55
1484015780000,52
1484015790000,51
1484015800000,52
1484015815000,52
1484015830000,51
1484015845000,51
1484015850000,50
1484015860000,51
1484015870000,50
1484015885000,50
1484015890000,51
1484015905000,51
1484015920000,51
1484015935000,51
1484015945000,51
1484015955000,52
1484015960000,52
1484015965000,54
1484015980000,54
1484015990000,53
1484016000000,62
1484016010000,63
1484016020000,61
1484016030000,60
1484016040000,61
1484016050000,79
1484016060000,64
1484016070000,63
1484016080000,62
1484016090000,62
1484016100000,59
1484016110000,54
1484016120000,55
1484016135000,55
1484016150000,54
1484016160000,54
1484016170000,55
1484016185000,55
1484016190000,53
1484016200000,52
1484016210000,53
1484016220000,55
1484016230000,57
1484016240000,54
1484016255000,54
1484016270000,53
1484016280000,54
1484016290000,54
1484016305000,54
1484016310000,53
1484016320000,55
1484016330000,54
1484016340000,53
1484016355000,53
1484016370000,53
1484016385000,53
1484016400000,52
1484016410000,53
1484016425000,53
1484016440000,53
1484016450000,53
1484016460000,53
1484016475000,53
1484016480000,52
1484016490000,53
1484016500000,53
1484016510000,53
1484016520000,52
1484016530000,53
1484016545000,53
1484016560000,53
1484016575000,53
1484016580000,52
1484016590000,54
1484016605000,54
1484016610000,53
1484016625000,53
1484016630000,55
1484016640000,55
1484016650000,53
1484016665000,53
1484016680000,53
1484016690000,52
1484016700000,51
1484016710000,53
1484016725000,53
1484016740000,53
1484016750000,52
1484016760000,53
1484016770000,53
1484016780000,52
1484016790000,53
1484016805000,53
1484016810000,53
1484016820000,52
1484016835000,52
1484016850000,51
1484016860000,51
1484016870000,51
1484016880000,51
1484016890000,52
1484016900000,51
1484016915000,51
1484016920000,52
1484016930000,53
1484016940000,53
1484016950000,53
1484016960000,52
1484016970000,55
1484016980000,54
1484016990000,53
1484017000000,52
1484017015000,52
1484017020000,52
1484017030000,53
1484017045000,53
1484017050000,53
1484017060000,53
1484017070000,54
1484017080000,53
1484017090000,53
1484017105000,53
1484017110000,54
1484017120000,53
1484017130000,54
1484017140000,53
1484017155000,53
1484017160000,56
1484017170000,54
1484017180000,54
1484017195000,54
1484017210000,56
1484017220000,54
1484017230000,54
1484017240000,53
1484017250000,53
1484017260000,53
1484017270000,53
1484017285000,53
1484017290000,54
1484017300000,54
1484017310000,53
1484017325000,53
1484017330000,53
1484017340000,53
1484017350000,53
1484017360000,54
1484017370000,53
1484017380000,54
1484017390000,53
1484017400000,54
1484017410000,53
1484017425000,53
1484017440000,53
1484017455000,53
1484017470000,53
1484017480000,52
1484017490000,54
1484017500000,55
1484017510000,54
1484017525000,54
1484017540000,54
1484017555000,54
1484017570000,54
1484017580000,54
1484017590000,55
1484017600000,54
1484017610000,55
1484017620000,57
1484017630000,59
1484017640000,60
1484017650000,60
1484017665000,60
1484017670000,61
1484017680000,57
1484017695000,57
1484017700000,59
1484017710000,58
1484017720000,58
1484017730000,56
1484017740000,61
1484017750000,61
1484017765000,61
1484017770000,63
1484017780000,64
1484017790000,64
1484017800000,62
1484017810000,63
1484017825000,63
1484017830000,61
1484017840000,59
1484017850000,58
1484017865000,58
1484017880000,58
1484017890000,59
1484017900000,58
1484017910000,56
1484017920000,57
1484017930000,54
1484017940000,56
1484017955000,56
1484017960000,57
1484017970000,61
1484017985000,61
1484018000000,61
1484018015000,61
1484018030000,61
1484018045000,61
1484018060000,61
1484018075000,61
1484018080000,64
1484018090000,65
1484018105000,65
1484018120000,63
1484018135000,63
1484018150000,64
1484018160000,66
1484018170000,65
1484018185000,65
1484018200000,65
1484018215000,65
1484018230000,65
1484018240000,62
1484018250000,62
1484018260000,63
1484018275000,63
1484018290000,64
1484018300000,67
1484018310000,67
1484018320000,66
1484018330000,59
1484018340000,58
1484018350000,58
1484018360000,58
1484018375000,58
1484018380000,56
1484018390000,58
1484018400000,60
1484018415000,60
1484018420000,62
1484018430000,63
1484018440000,65
1484018450000,65
1484018465000,65
1484018470000,66
1484018480000,67
1484018495000,67
1484018510000,67
1484018525000,67
1484018540000,67
1484018555000,67
1484018570000,67
1484018580000,57
1484018595000,57
1484018600000,57
1484018615000,57
1484018620000,59
1484018630000,60
1484018640000,62
1484018650000,62
1484018660000,59
1484018670000,63
1484018685000,63
1484018690000,58
1484018700000,62
1484018715000,62
1484018720000,63
1484018730000,62
1484018740000,64
1484018750000,62
1484018760000,63
1484018770000,64
1484018785000,64
1484018790000,66
1484018805000,66
1484018810000,67
1484018825000,67
1484018840000,67
1484018855000,67
1484018870000,67
1484018885000,67
1484018890000,67
1484018905000,67
1484018910000,68
1484018920000,63
1484018930000,60
1484018940000,58
1484018950000,59
1484018965000,59
1484018980000,59
1484018995000,59
1484019010000,59
1484019025000,59
1484019040000,59
1484019055000,59
1484019060000,59
1484019070000,60
1484019080000,59
1484019090000,56
1484019105000,56
1484019110000,58
1484019120000,61
1484019130000,56
1484019140000,59
1484019150000,60
1484019160000,63
1484019170000,62
1484019180000,59
1484019190000,56
1484019205000,56
1484019210000,60
1484019220000,64
1484019230000,62
1484019240000,60
1484019250000,55
1484019265000,55
1484019270000,56
1484019285000,56
1484019290000,58
1484019300000,57
1484019310000,55
1484019320000,56
1484019330000,58
1484019340000,62
1484019355000,62
1484019360000,59
1484019375000,59
1484019380000,58
1484019390000,61
1484019400000,63
1484019410000,62
1484019425000,62
1484019440000,62
1484019455000,62
1484019470000,62
1484019480000,62
1484019495000,62
1484019510000,62
1484019525000,62
1484019540000,62
1484019545000,61
1484019560000,61
1484019570000,62
1484019580000,87
1484019590000,62
1484019600000,57
1484019610000,55
1484019620000,54
1484019630000,55
1484019640000,58
1484019650000,59
1484019660000,58
1484019675000,58
1484019690000,59
1484019700000,61
1484019710000,63
1484019720000,58
1484019735000,58
1484019750000,59
1484019765000,59
1484019780000,59
1484019795000,59
1484019810000,59
1484019825000,59
1484019840000,59
1484019855000,59
1484019870000,59
1484019885000,59
1484019900000,58
1484019915000,58
1484019920000,55
1484019930000,57
1484019940000,62
1484019950000,61
1484019960000,55
1484019975000,55
1484019980000,57
1484019990000,58
1484020000000,57
1484020010000,55
1484020020000,56
1484020030000,57
1484020045000,57
1484020050000,57
1484020065000,57
1484020070000,56
1484020080000,55
1484020090000,57
1484020105000,57
1484020120000,57
1484020130000,55
1484020140000,54
1484020155000,54
1484020160000,58
1484020170000,57
1484020185000,57
1484020200000,55
1484020210000,57
1484020220000,55
1484020230000,56
1484020245000,56
1484020260000,56
1484020275000,56
1484020290000,56
1484020305000,56
1484020320000,56
1484020330000,57
1484020345000,57
1484020360000,57
1484020370000,56
1484020380000,55
1484020390000,57
1484020400000,60
1484020415000,60
1484020430000,60
1484020445000,60
1484020460000,60
1484020475000,60
1484020490000,60
1484020505000,60
1484020520000,60
1484020535000,60
1484020550000,60
1484020560000,61
1484020575000,61
1484020590000,61
1484020605000,61
1484020620000,61
1484020635000,61
1484020650000,61
1484020665000,61
1484020680000,61
1484020695000,61
1484020710000,61
1484020720000,60
1484020735000,60
1484020740000,57
1484020750000,59
1484020760000,61
1484020770000,58
1484020780000,60
1484020790000,62
1484020800000,60
1484020815000,60
1484020820000,61
1484020830000,63
1484020840000,59
1484020850000,60
1484020865000,60
1484020870000,62
1484020880000,64
1484020890000,60
1484020905000,60
1484020920000,62
1484020930000,61
1484020940000,60
1484020950000,61
1484020960000,58
1484020975000,58
1484020980000,60
1484020990000,59
1484021000000,58
1484021015000,58
1484021030000,58
1484021040000,58
1484021055000,58
1484021070000,58
1484021085000,58
1484021100000,58
1484021115000,58
1484021130000,58
1484021145000,58
1484021160000,58
1484021175000,58
1484021190000,58
1484021205000,58
1484021220000,58
1484021235000,58
1484021250000,58
1484021265000,58
1484021280000,58
1484021295000,58
1484021310000,58
1484021325000,58
1484021340000,58
1484021355000,58
1484021370000,58
1484021380000,58
1484021390000,62
1484021400000,58
1484021415000,58
1484021420000,58
1484021435000,58
1484021450000,58
1484021465000,58
1484021480000,58
1484021495000,58
1484021510000,58
1484021525000,58
1484021530000,56
1484021540000,56
1484021550000,60
1484021560000,62
1484021570000,60
1484021585000,60
1484021590000,62
1484021600000,63
1484021610000,60
1484021625000,60
1484021630000,61
1484021640000,59
1484021650000,57
1484021665000,57
1484021680000,57
1484021695000,57
1484021710000,57
1484021720000,59
1484021730000,62
1484021740000,60
1484021755000,60
1484021760000,61
1484021770000,62
1484021780000,61
1484021790000,59
1484021800000,56
1484021810000,59
1484021825000,59
1484021840000,59
1484021855000,59
1484021870000,59
1484021885000,59
1484021890000,58
1484021900000,57
1484021915000,57
1484021920000,56
1484021930000,59
1484021940000,57
1484021950000,58
1484021960000,59
1484021975000,59
1484021980000,61
1484021990000,62
1484022000000,61
1484022010000,57
1484022020000,58
1484022030000,61
1484022040000,60
1484022050000,59
1484022060000,60
1484022070000,59
1484022080000,57
1484022090000,56
1484022100000,61
1484022110000,60
1484022125000,60
1484022140000,59
1484022150000,61
1484022165000,61
1484022170000,61
1484022180000,58
1484022190000,57
1484022205000,57
1484022210000,59
1484022225000,59
