"timestamp","heartrate"
1484348400000,66
1484348415000,66
1484348430000,66
1484348440000,67
1484348445000,68
1484348460000,68
1484348465000,72
1484348470000,73
1484348485000,73
1484348490000,67
1484348505000,67
1484348510000,69
1484348520000,70
1484348530000,71
1484348540000,70
1484348545000,71
1484348560000,71
1484348575000,71
1484348580000,72
1484348590000,72
1484348595000,72
1484348605000,73
1484348620000,71
1484348625000,71
1484348630000,70
1484348640000,72
1484348655000,72
1484348660000,73
1484348675000,73
1484348680000,70
1484348690000,73
1484348700000,72
1484348710000,74
1484348720000,73
1484348725000,72
1484348730000,71
1484348740000,70
1484348750000,68
1484348760000,67
1484348770000,68
1484348775000,68
1484348790000,68
1484348800000,67
1484348810000,68
1484348820000,72
1484348830000,73
1484348835000,74
1484348840000,73
1484348850000,69
1484348865000,69
1484348880000,71
1484348890000,73
1484348900000,71
1484348915000,74
1484348920000,76
1484348925000,76
1484348940000,71
1484348950000,70
1484348965000,70
1484348970000,69
1484348980000,70
1484348990000,69
1484349000000,70
1484349010000,71
1484349020000,70
1484349035000,70
1484349040000,71
1484349055000,71
1484349060000,70
1484349070000,70
1484349085000,70
1484349100000,70
1484349110000,71
1484349125000,71
1484349135000,71
1484349150000,70
1484349165000,71
1484349170000,70
1484349180000,68
1484349190000,66
1484349200000,67
1484349210000,67
1484349220000,72
1484349230000,72
1484349240000,70
1484349250000,67
1484349260000,68
1484349265000,69
1484349270000,68
1484349280000,67
1484349290000,70
1484349300000,67
1484349315000,67
1484349320000,66
1484349330000,69
1484349345000,69
1484349350000,69
1484349360000,71
1484349370000,70
1484349380000,71
1484349390000,70
1484349405000,70
1484349410000,71
1484349415000,73
1484349420000,73
1484349430000,74
1484349435000,73
1484349450000,74
1484349455000,74
1484349470000,73
1484349480000,71
1484349495000,71
1484349510000,71
1484349515000,72
1484349520000,72
1484349530000,73
1484349545000,76
1484349560000,76
1484349570000,71
1484349575000,70
1484349580000,71
1484349590000,70
1484349605000,70
1484349615000,68
1484349620000,68
1484349635000,68
1484349650000,68
1484349660000,69
1484349675000,69
1484349690000,71
1484349705000,71
1484349720000,71
1484349730000,71
1484349740000,71
1484349750000,70
1484349755000,70
1484349770000,70
1484349775000,71
1484349790000,71
1484349805000,71
1484349815000,71
1484349820000,71
1484349835000,71
1484349850000,71
1484349855000,72
1484349860000,71
1484349870000,73
1484349880000,71
1484349890000,71
1484349895000,70
1484349910000,70
1484349925000,70
1484349930000,70
1484349940000,71
1484349945000,72
1484349950000,71
1484349960000,72
1484349975000,72
1484349990000,73
1484350000000,72
1484350005000,72
1484350020000,72
1484350025000,72
1484350030000,73
1484350035000,73
1484350050000,72
1484350060000,73
1484350070000,71
1484350080000,71
1484350095000,71
1484350100000,75
1484350110000,76
1484350120000,74
1484350130000,75
1484350140000,73
1484350150000,76
1484350160000,75
1484350165000,73
1484350180000,73
1484350195000,72
1484350200000,70
1484350215000,70
1484350220000,69
1484350230000,71
1484350245000,71
1484350250000,70
1484350260000,72
1484350270000,72
1484350280000,75
1484350290000,74
1484350300000,75
1484350310000,79
1484350320000,74
1484350330000,72
1484350340000,68
1484350350000,67
1484350360000,71
1484350370000,70
1484350380000,70
1484350390000,71
1484350400000,73
1484350410000,71
1484350420000,70
1484350430000,73
1484350445000,73
1484350450000,70
1484350460000,69
1484350470000,72
1484350480000,74
1484350490000,78
1484350500000,76
1484350510000,75
1484350520000,75
1484350525000,76
1484350530000,75
1484350540000,73
1484350550000,74
1484350565000,74
1484350580000,70
1484350590000,69
1484350605000,68
1484350620000,77
1484350635000,77
1484350640000,78
1484350650000,78
1484350655000,79
1484350660000,78
1484350670000,77
1484350685000,77
1484350690000,75
1484350700000,76
1484350710000,74
1484350715000,72
1484350720000,71
1484350725000,70
1484350730000,71
1484350740000,77
1484350750000,77
1484350765000,77
1484350780000,77
1484350785000,77
1484350800000,76
1484350815000,76
1484350830000,71
1484350840000,72
1484350850000,71
1484350855000,70
1484350870000,74
1484350875000,74
1484350885000,73
1484350890000,74
1484350895000,73
1484350910000,73
1484350920000,73
1484350930000,75
1484350940000,74
1484350945000,76
1484350960000,75
1484350970000,75
1484350985000,75
1484351000000,75
1484351015000,75
1484351030000,75
1484351040000,76
1484351050000,77
1484351055000,76
1484351070000,75
1484351075000,75
1484351090000,73
1484351100000,72
1484351105000,73
1484351115000,74
1484351120000,73
1484351125000,72
1484351140000,70
1484351150000,68
1484351155000,69
1484351170000,70
1484351185000,70
1484351190000,70
1484351200000,70
1484351210000,71
1484351220000,72
1484351230000,73
1484351245000,73
1484351260000,73
1484351270000,72
1484351285000,72
1484351290000,71
1484351300000,71
1484351305000,71
1484351320000,72
1484351335000,72
1484351340000,75
1484351350000,76
1484351360000,74
1484351370000,73
1484351380000,71
1484351395000,71
1484351410000,72
1484351425000,72
1484351430000,73
1484351440000,70
1484351455000,70
1484351470000,77
1484351480000,74
1484351490000,72
1484351505000,72
1484351510000,71
1484351520000,70
1484351530000,70
1484351540000,68
1484351550000,69
1484351560000,72
1484351565000,74
1484351575000,73
1484351590000,73
1484351600000,72
1484351610000,71
1484351620000,68
1484351630000,69
1484351635000,70
1484351650000,70
1484351665000,69
1484351680000,70
1484351690000,65
1484351700000,64
1484351715000,64
1484351720000,63
1484351735000,63
1484351740000,63
1484351745000,64
1484351750000,65
1484351760000,66
1484351775000,66
1484351780000,65
1484351790000,63
1484351795000,64
1484351800000,63
1484351815000,63
1484351830000,62
1484351845000,62
1484351850000,63
1484351860000,65
1484351870000,67
1484351885000,67
1484351900000,67
1484351915000,67
1484351920000,65
1484351930000,66
1484351940000,64
1484351950000,61
1484351960000,62
1484351970000,67
1484351980000,66
1484351990000,65
1484351995000,67
1484352000000,66
1484352010000,67
1484352020000,66
1484352030000,64
1484352040000,63
1484352050000,62
1484352065000,62
1484352070000,62
1484352085000,62
1484352090000,64
1484352095000,64
1484352110000,69
1484352120000,68
1484352135000,68
1484352140000,69
1484352150000,68
1484352160000,68
1484352175000,68
1484352180000,68
1484352195000,68
1484352200000,67
1484352210000,67
1484352225000,67
1484352230000,65
1484352235000,67
1484352240000,68
1484352255000,68
1484352260000,67
1484352270000,68
1484352280000,69
1484352290000,68
1484352305000,68
1484352310000,71
1484352325000,71
1484352340000,71
1484352350000,68
1484352355000,67
1484352370000,67
1484352375000,67
1484352390000,66
1484352405000,66
1484352410000,66
1484352425000,66
1484352435000,73
1484352440000,74
1484352445000,74
1484352450000,73
1484352460000,72
1484352470000,72
1484352475000,72
1484352480000,71
1484352490000,72
1484352500000,73
1484352510000,72
1484352520000,71
1484352530000,72
1484352540000,73
1484352555000,73
1484352570000,72
1484352580000,71
1484352585000,70
1484352600000,75
1484352610000,74
1484352625000,74
1484352640000,74
1484352655000,74
1484352665000,74
1484352680000,74
1484352690000,75
1484352700000,75
1484352715000,75
1484352730000,73
1484352735000,73
1484352750000,72
1484352765000,72
1484352770000,71
1484352780000,71
1484352795000,71
1484352810000,71
1484352825000,71
1484352840000,71
1484352855000,71
1484352860000,72
1484352875000,72
1484352890000,72
1484352895000,73
1484352910000,73
1484352915000,74
1484352930000,74
1484352945000,74
1484352960000,73
1484352970000,72
1484352980000,73
1484352995000,73
1484353000000,73
1484353005000,72
1484353020000,72
1484353030000,73
1484353040000,72
1484353050000,73
1484353065000,73
1484353080000,73
1484353090000,72
1484353105000,72
1484353110000,72
1484353115000,73
1484353130000,74
1484353145000,74
1484353150000,73
1484353165000,73
1484353170000,78
1484353180000,73
1484353185000,72
1484353190000,70
1484353205000,71
1484353210000,71
1484353225000,71
1484353230000,71
1484353240000,70
1484353250000,69
1484353260000,70
1484353270000,71
1484353280000,72
1484353295000,72
1484353300000,73
1484353310000,72
1484353320000,72
1484353330000,71
1484353340000,70
1484353350000,71
1484353360000,75
1484353375000,75
1484353390000,75
1484353405000,74
1484353415000,73
1484353430000,79
1484353435000,80
1484353440000,81
1484353450000,82
1484353465000,81
1484353475000,81
1484353490000,82
1484353495000,82
1484353500000,82
1484353515000,84
1484353520000,86
1484353535000,86
1484353540000,87
1484353545000,89
1484353550000,91
1484353565000,91
1484353580000,91
1484353585000,89
1484353590000,89
1484353605000,90
1484353610000,91
1484353625000,91
1484353640000,91
1484353655000,91
1484353670000,89
1484353685000,89
1484353700000,89
1484353715000,88
1484353720000,89
1484353725000,91
1484353730000,94
1484353735000,95
1484353750000,95
1484353760000,98
1484353765000,98
1484353780000,98
1484353795000,98
1484353800000,98
1484353810000,105
1484353815000,104
1484353820000,102
1484353830000,101
1484353835000,99
1484353840000,98
1484353855000,97
1484353860000,97
1484353875000,97
1484353885000,95
1484353890000,92
1484353895000,90
1484353905000,91
1484353920000,91
1484353925000,90
1484353940000,90
1484353945000,91
1484353950000,90
1484353960000,91
1484353970000,64
1484353975000,65
1484353980000,67
1484353985000,66
1484354000000,64
1484354010000,63
1484354015000,62
1484354030000,62
1484354040000,59
1484354050000,59
1484354055000,60
1484354070000,61
1484354075000,61
1484354080000,62
1484354085000,64
1484354090000,65
1484354095000,68
1484354100000,70
1484354105000,71
1484354115000,72
1484354120000,71
1484354130000,70
1484354135000,68
1484354150000,67
1484354160000,62
1484354165000,58
1484354170000,58
1484354175000,59
1484354190000,61
1484354205000,61
1484354220000,62
1484354235000,62
1484354250000,63
1484354255000,63
1484354270000,62
1484354280000,59
1484354290000,59
1484354295000,62
1484354300000,62
1484354305000,62
1484354320000,62
1484354335000,62
1484354350000,62
1484354365000,62
1484354370000,61
1484354380000,62
1484354395000,62
1484354400000,60
1484354410000,60
1484354420000,62
1484354425000,62
1484354440000,61
1484354455000,61
1484354460000,61
1484354470000,62
1484354480000,63
1484354495000,63
1484354510000,63
1484354520000,62
1484354525000,64
1484354540000,64
1484354550000,64
1484354555000,64
1484354570000,64
1484354580000,62
1484354590000,65
1484354600000,66
1484354615000,66
1484354620000,68
1484354630000,66
1484354640000,65
1484354655000,65
1484354660000,66
1484354670000,66
1484354680000,67
1484354690000,66
1484354705000,66
1484354720000,67
1484354725000,66
1484354740000,66
1484354755000,66
1484354760000,65
1484354775000,65
1484354790000,65
1484354805000,65
1484354810000,64
1484354820000,66
1484354835000,66
1484354850000,66
1484354860000,65
1484354875000,65
1484354890000,65
1484354895000,66
1484354900000,66
1484354910000,71
1484354915000,70
1484354930000,70
1484354940000,70
1484354945000,70
1484354960000,67
1484354975000,67
1484354980000,68
1484354990000,66
1484355005000,66
1484355020000,67
1484355035000,67
1484355045000,67
1484355050000,66
1484355065000,66
1484355070000,65
1484355085000,65
1484355090000,67
1484355095000,68
1484355110000,67
1484355120000,69
1484355130000,69
1484355135000,68
1484355140000,69
1484355150000,68
1484355165000,68
1484355170000,68
1484355185000,68
1484355200000,66
1484355205000,64
1484355220000,64
1484355230000,63
1484355245000,63
1484355250000,67
1484355260000,67
1484355270000,68
1484355275000,67
1484355290000,68
1484355305000,68
1484355310000,69
1484355315000,71
1484355320000,73
1484355330000,71
1484355335000,71
1484355350000,71
1484355365000,71
1484355370000,68
1484355380000,64
1484355390000,67
1484355395000,68
1484355410000,67
1484355425000,67
1484355430000,68
1484355440000,65
1484355450000,64
1484355460000,64
1484355465000,63
1484355470000,64
1484355480000,64
1484355490000,64
1484355505000,64
1484355520000,64
1484355530000,68
1484355540000,67
1484355555000,68
1484355565000,67
1484355580000,67
1484355590000,68
1484355595000,67
1484355610000,66
1484355620000,67
1484355630000,73
1484355640000,69
1484355650000,68
1484355660000,66
1484355670000,62
1484355680000,65
1484355685000,65
1484355700000,64
1484355710000,65
1484355720000,68
1484355730000,65
1484355745000,65
1484355750000,68
1484355760000,69
1484355770000,66
1484355785000,66
1484355800000,65
1484355810000,62
1484355815000,63
1484355820000,62
1484355825000,65
1484355830000,67
1484355840000,69
1484355850000,70
1484355860000,70
1484355870000,69
1484355880000,66
1484355895000,66
1484355900000,65
1484355910000,66
1484355920000,67
1484355930000,66
1484355940000,67
1484355945000,66
1484355950000,67
1484355960000,69
1484355970000,70
1484355980000,70
1484355995000,70
1484356000000,68
1484356015000,68
1484356030000,66
1484356035000,66
1484356040000,66
1484356050000,66
1484356055000,65
1484356060000,65
1484356070000,66
1484356080000,72
1484356090000,70
1484356100000,75
1484356105000,75
1484356120000,70
1484356130000,68
1484356140000,67
1484356155000,67
1484356160000,66
1484356165000,67
1484356180000,69
1484356195000,69
1484356200000,68
1484356210000,68
1484356220000,66
1484356230000,67
1484356240000,68
1484356255000,68
1484356260000,67
1484356270000,67
1484356280000,68
1484356295000,68
1484356310000,68
1484356315000,68
1484356320000,68
1484356330000,67
1484356345000,67
1484356350000,67
1484356365000,67
1484356380000,69
1484356395000,69
1484356400000,67
1484356410000,67
1484356425000,67
1484356440000,67
1484356450000,72
1484356460000,68
1484356465000,67
1484356480000,65
1484356490000,64
1484356500000,63
1484356510000,64
1484356520000,64
1484356525000,64
1484356540000,64
1484356550000,65
1484356565000,65
1484356580000,65
1484356590000,63
1484356600000,62
1484356610000,67
1484356615000,68
1484356630000,68
1484356645000,68
1484356650000,68
1484356660000,68
1484356670000,70
1484356675000,71
1484356690000,71
1484356705000,71
1484356710000,71
1484356720000,71
1484356730000,70
1484356740000,71
1484356750000,67
1484356760000,68
1484356770000,67
1484356785000,67
1484356790000,66
1484356800000,66
1484356810000,65
1484356820000,64
1484356830000,62
1484356835000,62
1484356850000,66
1484356860000,65
1484356870000,66
1484356880000,65
1484356890000,68
1484356900000,65
1484356910000,62
1484356920000,63
1484356930000,64
1484356940000,64
1484356950000,63
1484356965000,63
1484356970000,60
1484356980000,61
1484356995000,61
1484357000000,62
1484357010000,67
1484357025000,67
1484357035000,67
1484357050000,66
1484357055000,65
1484357070000,65
1484357080000,65
1484357090000,66
1484357105000,66
1484357110000,65
1484357125000,65
1484357130000,63
1484357145000,64
1484357160000,64
1484357170000,63
1484357180000,62
1484357195000,62
1484357200000,61
1484357205000,61
1484357220000,61
1484357235000,61
1484357250000,60
1484357260000,62
1484357265000,66
1484357270000,65
1484357285000,65
1484357290000,68
1484357305000,68
1484357310000,64
1484357325000,65
1484357340000,66
1484357350000,66
1484357365000,66
1484357370000,66
1484357380000,61
1484357390000,62
1484357405000,62
1484357410000,63
1484357415000,63
1484357425000,64
1484357440000,65
1484357450000,66
1484357460000,67
1484357475000,67
1484357480000,66
1484357485000,65
1484357490000,66
1484357505000,66
1484357510000,65
1484357525000,65
1484357530000,67
1484357535000,67
1484357540000,68
1484357555000,67
1484357570000,66
1484357580000,68
1484357595000,68
1484357600000,68
1484357615000,69
1484357630000,69
1484357635000,69
1484357650000,69
1484357665000,70
1484357670000,71
1484357680000,71
1484357685000,71
1484357695000,71
1484357710000,71
1484357720000,73
1484357735000,73
1484357740000,74
1484357755000,74
1484357770000,74
1484357785000,75
1484357800000,75
1484357805000,75
1484357815000,76
1484357820000,77
1484357825000,78
1484357830000,79
1484357835000,81
1484357845000,82
1484357850000,83
1484357860000,83
1484357865000,81
1484357870000,82
1484357880000,79
1484357885000,75
1484357890000,73
1484357895000,72
1484357910000,72
1484357925000,72
1484357930000,60
1484357940000,59
1484357950000,59
1484357960000,62
1484357975000,62
1484357980000,63
1484357995000,63
1484358000000,64
1484358010000,65
1484358020000,67
1484358030000,68
1484358040000,66
1484358050000,64
1484358060000,63
1484358075000,63
1484358080000,66
1484358090000,67
1484358100000,66
1484358110000,65
1484358120000,64
1484358130000,62
1484358140000,62
1484358150000,64
1484358165000,64
1484358170000,63
1484358180000,65
1484358195000,65
1484358210000,61
1484358220000,62
1484358230000,63
1484358240000,62
1484358255000,62
1484358260000,60
1484358270000,61
1484358280000,64
1484358295000,64
1484358300000,60
1484358315000,60
1484358320000,58
1484358330000,59
1484358340000,60
1484358350000,61
1484358360000,60
1484358370000,59
1484358380000,60
1484358395000,60
1484358400000,56
1484358410000,57
1484358420000,58
1484358430000,57
1484358440000,58
1484358450000,60
1484358460000,61
1484358470000,59
1484358480000,56
1484358490000,57
1484358500000,59
1484358515000,59
1484358530000,58
1484358540000,59
1484358550000,57
1484358560000,60
1484358575000,60
1484358580000,59
1484358590000,58
1484358600000,59
1484358610000,61
1484358625000,61
1484358630000,57
1484358640000,60
1484358650000,59
1484358660000,56
1484358670000,59
1484358680000,58
1484358690000,56
1484358700000,58
1484358710000,59
1484358720000,61
1484358730000,57
1484358740000,58
1484358750000,60
1484358760000,58
1484358770000,59
1484358780000,60
1484358795000,60
1484358810000,58
1484358820000,60
1484358830000,59
1484358840000,60
1484358850000,59
1484358860000,58
1484358870000,59
1484358880000,61
1484358890000,60
1484358900000,58
1484358915000,58
1484358920000,61
1484358930000,59
1484358945000,59
1484358950000,58
1484358960000,60
1484358970000,57
1484358980000,60
1484358995000,59
1484359010000,59
1484359020000,60
1484359030000,59
1484359045000,59
1484359050000,56
1484359060000,59
1484359070000,57
1484359080000,58
1484359090000,57
1484359100000,58
1484359115000,58
1484359120000,59
1484359135000,59
1484359150000,59
1484359160000,59
1484359170000,58
1484359180000,57
1484359195000,57
1484359200000,59
1484359210000,58
1484359220000,57
1484359230000,58
1484359245000,58
1484359250000,59
1484359260000,57
1484359270000,58
1484359285000,58
1484359290000,59
1484359300000,57
1484359310000,58
1484359325000,58
1484359330000,60
1484359340000,59
1484359350000,57
1484359360000,58
1484359370000,57
1484359385000,57
1484359390000,59
1484359400000,57
1484359410000,56
1484359420000,58
1484359430000,57
1484359440000,56
1484359450000,59
1484359460000,57
1484359475000,57
1484359480000,56
1484359490000,57
1484359500000,58
1484359510000,56
1484359520000,55
1484359530000,59
1484359540000,57
1484359550000,58
1484359560000,55
1484359570000,56
1484359580000,58
1484359595000,58
1484359610000,58
1484359625000,58
1484359630000,56
1484359640000,58
1484359650000,59
1484359660000,57
1484359670000,56
1484359680000,57
1484359690000,59
1484359695000,58
1484359710000,58
1484359720000,59
1484359725000,60
1484359740000,62
1484359745000,64
1484359760000,64
1484359775000,65
1484359790000,66
1484359795000,67
1484359810000,67
1484359820000,68
1484359825000,68
1484359830000,70
1484359845000,70
1484359850000,68
1484359855000,66
1484359865000,68
1484359880000,60
1484359885000,64
1484359900000,64
1484359905000,63
1484359920000,63
1484359925000,60
1484359940000,60
1484359950000,60
1484359960000,63
1484359970000,62
1484359980000,59
1484359990000,57
1484360000000,56
1484360010000,58
1484360020000,59
1484360035000,59
1484360050000,58
1484360065000,58
1484360080000,59
1484360090000,58
1484360105000,58
1484360110000,58
1484360125000,58
1484360130000,57
1484360145000,57
1484360160000,56
1484360175000,56
1484360190000,56
1484360205000,56
1484360210000,57
1484360225000,57
1484360240000,57
1484360255000,57
1484360260000,56
1484360270000,57
1484360280000,56
1484360290000,55
1484360305000,55
1484360320000,55
1484360335000,55
1484360350000,55
1484360360000,53
1484360370000,54
1484360385000,54
1484360390000,55
1484360405000,55
1484360420000,55
1484360430000,56
1484360440000,56
1484360450000,55
1484360460000,54
1484360470000,53
1484360480000,54
1484360490000,55
1484360505000,55
1484360520000,55
