"timestamp","heartrate"
1484097090000,64
1484097100000,61
1484097110000,63
1484097120000,63
1484097130000,66
1484097145000,66
1484097150000,68
1484097160000,65
1484097170000,66
1484097180000,65
1484097190000,67
1484097200000,66
1484097210000,68
1484097220000,60
1484097230000,62
1484097240000,63
1484097250000,65
1484097260000,64
1484097270000,66
1484097280000,69
1484097295000,69
1484097300000,69
1484097310000,61
1484097320000,62
1484097330000,63
1484097340000,60
1484097350000,63
1484097360000,62
1484097370000,63
1484097380000,63
1484097390000,64
1484097400000,63
1484097410000,65
1484097420000,67
1484097435000,67
1484097450000,68
1484097460000,66
1484097470000,65
1484097480000,66
1484097490000,68
1484097500000,66
1484097510000,66
1484097520000,70
1484097530000,66
1484097540000,65
1484097550000,68
1484097560000,63
1484097570000,64
1484097580000,65
1484097590000,68
1484097605000,68
1484097610000,66
1484097625000,66
1484097630000,68
1484097640000,66
1484097650000,65
1484097660000,68
1484097670000,69
1484097680000,67
1484097690000,70
1484097705000,70
1484097710000,68
1484097720000,67
1484097730000,66
1484097740000,68
1484097755000,68
1484097760000,67
1484097770000,69
1484097780000,68
1484097795000,68
1484097800000,67
1484097810000,69
1484097820000,68
1484097830000,69
1484097840000,65
1484097855000,65
1484097860000,68
1484097870000,67
1484097885000,67
1484097900000,67
1484097915000,67
1484097920000,65
1484097930000,64
1484097940000,67
1484097950000,66
1484097960000,65
1484097970000,68
1484097980000,66
1484097995000,66
1484098000000,67
1484098015000,67
1484098020000,68
1484098030000,68
1484098040000,67
1484098050000,68
1484098060000,68
1484098070000,68
1484098085000,68
1484098090000,70
1484098100000,69
1484098110000,68
1484098120000,67
1484098130000,69
1484098140000,70
1484098150000,69
1484098160000,70
1484098170000,69
1484098180000,69
1484098190000,68
1484098200000,70
1484098210000,69
1484098225000,69
1484098230000,67
1484098240000,67
1484098250000,70
1484098260000,69
1484098270000,68
1484098280000,69
1484098290000,68
1484098300000,68
1484098310000,70
1484098320000,70
1484098330000,69
1484098345000,69
1484098360000,68
1484098370000,69
1484098380000,70
1484098390000,69
1484098400000,68
1484098410000,67
1484098420000,69
1484098435000,69
1484098440000,68
1484098450000,69
1484098460000,69
1484098470000,67
1484098485000,67
1484098490000,70
1484098500000,68
1484098510000,66
1484098520000,68
1484098530000,67
1484098540000,70
1484098550000,68
1484098560000,69
1484098570000,71
1484098580000,68
1484098595000,68
1484098600000,71
1484098610000,68
1484098620000,69
1484098630000,71
1484098640000,68
1484098650000,69
1484098660000,70
1484098675000,70
1484098680000,71
1484098690000,70
1484098700000,69
1484098710000,66
1484098720000,70
1484098730000,69
1484098745000,69
1484098750000,71
1484098760000,70
1484098770000,69
1484098780000,71
1484098790000,70
1484098805000,70
1484098810000,75
1484098820000,74
1484098830000,65
1484098845000,65
1484098860000,67
1484098870000,69
1484098880000,71
1484098885000,72
1484098900000,72
1484098915000,73
1484098925000,73
1484098930000,74
1484098935000,74
1484098940000,75
1484098950000,75
1484098955000,76
1484098960000,78
1484098970000,82
1484098985000,82
1484099000000,76
1484099010000,73
1484099020000,76
1484099030000,76
1484099040000,70
1484099050000,68
1484099060000,69
1484099075000,69
1484099080000,71
1484099095000,71
1484099100000,70
1484099110000,72
1484099125000,72
1484099130000,67
1484099140000,68
1484099150000,70
1484099165000,70
1484099170000,68
1484099180000,66
1484099190000,68
1484099200000,63
1484099210000,68
1484099220000,66
1484099235000,66
1484099240000,65
1484099250000,67
1484099260000,66
1484099270000,68
1484099280000,70
1484099290000,67
1484099300000,67
1484099310000,68
1484099320000,67
1484099330000,69
1484099340000,68
1484099350000,67
1484099360000,67
1484099370000,67
1484099380000,65
1484099390000,66
1484099400000,68
1484099410000,67
1484099420000,66
1484099430000,67
1484099440000,67
1484099450000,69
1484099460000,68
1484099470000,66
1484099485000,66
1484099490000,69
1484099500000,68
1484099515000,68
1484099520000,62
1484099530000,66
1484099540000,65
1484099550000,67
1484099560000,67
1484099570000,67
1484099580000,65
1484099590000,68
1484099605000,68
1484099610000,67
1484099620000,68
1484099630000,68
1484099645000,68
1484099650000,69
1484099660000,65
1484099670000,68
1484099680000,66
1484099690000,65
1484099700000,66
1484099710000,69
1484099720000,67
1484099730000,68
1484099740000,68
1484099750000,68
1484099760000,68
1484099775000,68
1484099790000,67
1484099800000,65
1484099815000,65
1484099820000,65
1484099830000,66
1484099840000,69
1484099855000,69
1484099870000,68
1484099880000,65
1484099890000,66
1484099900000,67
1484099915000,67
1484099920000,69
1484099930000,65
1484099940000,64
1484099950000,65
1484099965000,65
1484099980000,66
1484099990000,67
1484100005000,67
1484100020000,67
1484100030000,68
1484100040000,67
1484100055000,67
1484100060000,69
1484100075000,69
1484100080000,68
1484100095000,68
1484100100000,67
1484100110000,68
1484100120000,67
1484100130000,67
1484100140000,67
1484100150000,68
1484100160000,67
1484100170000,68
1484100180000,69
1484100190000,68
1484100205000,68
1484100210000,67
1484100225000,67
1484100230000,67
1484100245000,67
1484100260000,67
1484100270000,68
1484100280000,67
1484100290000,68
1484100300000,67
1484100310000,67
1484100320000,67
1484100335000,67
1484100340000,66
1484100350000,67
1484100365000,67
1484100380000,66
1484100390000,67
1484100400000,67
1484100410000,68
1484100420000,67
1484100430000,68
1484100440000,66
1484100455000,66
1484100470000,67
1484100480000,64
1484100495000,64
1484100510000,64
1484100520000,65
1484100535000,65
1484100540000,66
1484100555000,66
1484100570000,67
1484100585000,67
1484100600000,68
1484100610000,67
1484100625000,67
1484100640000,66
1484100655000,66
1484100660000,65
1484100675000,65
1484100680000,66
1484100695000,66
1484100700000,66
1484100710000,67
1484100720000,66
1484100735000,66
1484100740000,67
1484100750000,68
1484100760000,67
1484100775000,67
1484100780000,67
1484100790000,66
1484100800000,66
1484100815000,66
1484100820000,66
1484100830000,67
1484100845000,67
1484100860000,67
1484100875000,67
1484100890000,67
1484100905000,67
1484100920000,67
1484100930000,66
1484100945000,66
1484100950000,67
1484100960000,68
1484100970000,64
1484100985000,64
1484101000000,64
1484101015000,64
1484101030000,65
1484101040000,66
1484101050000,66
1484101060000,66
1484101070000,66
1484101085000,66
1484101090000,67
1484101100000,66
1484101115000,66
1484101130000,66
1484101145000,66
1484101160000,66
1484101175000,66
1484101190000,67
1484101205000,67
1484101220000,67
1484101230000,66
1484101240000,67
1484101250000,66
1484101265000,66
1484101280000,66
1484101295000,66
1484101300000,67
1484101310000,66
1484101325000,66
1484101330000,67
1484101340000,66
1484101355000,66
1484101370000,66
1484101385000,66
1484101390000,66
1484101400000,78
1484101410000,76
1484101420000,69
1484101430000,67
1484101440000,66
1484101450000,65
1484101460000,64
1484101475000,64
1484101490000,63
1484101500000,62
1484101510000,65
1484101525000,65
1484101540000,66
1484101550000,67
1484101560000,66
1484101575000,66
1484101590000,68
1484101600000,70
1484101610000,67
1484101620000,65
1484101630000,66
1484101640000,67
1484101655000,67
1484101670000,69
1484101680000,63
1484101690000,62
1484101705000,62
1484101710000,60
1484101720000,61
1484101730000,60
1484101740000,60
1484101755000,60
1484101770000,61
1484101780000,65
1484101790000,68
1484101800000,67
1484101815000,67
1484101820000,70
1484101830000,69
1484101840000,70
1484101855000,70
1484101860000,69
1484101870000,67
1484101885000,67
1484101890000,66
1484101905000,66
1484101910000,67
1484101920000,68
1484101935000,68
1484101940000,67
1484101955000,67
1484101960000,68
1484101970000,66
1484101980000,64
1484101990000,61
1484102005000,61
1484102010000,63
1484102020000,64
1484102030000,66
1484102040000,68
1484102050000,68
1484102060000,67
1484102075000,67
1484102080000,66
1484102090000,67
1484102100000,66
1484102110000,65
1484102125000,65
1484102130000,66
1484102140000,68
1484102150000,69
1484102160000,68
1484102170000,67
1484102185000,67
1484102200000,68
1484102215000,68
1484102230000,68
1484102240000,67
1484102250000,68
1484102260000,68
1484102265000,69
1484102270000,70
1484102280000,75
1484102290000,68
1484102300000,66
1484102310000,65
1484102325000,65
1484102330000,66
1484102340000,66
1484102350000,67
1484102360000,66
1484102375000,66
1484102380000,65
1484102395000,65
1484102400000,66
1484102410000,67
1484102420000,67
1484102430000,67
1484102445000,67
1484102450000,65
1484102460000,66
1484102470000,67
1484102485000,67
1484102490000,66
1484102505000,66
1484102510000,66
1484102520000,66
1484102530000,67
1484102540000,67
1484102550000,66
1484102565000,66
1484102580000,66
1484102590000,65
1484102600000,66
1484102610000,65
1484102620000,65
1484102630000,64
1484102640000,62
1484102655000,62
1484102670000,62
1484102685000,62
1484102690000,63
1484102705000,63
1484102720000,64
1484102730000,63
1484102740000,63
1484102750000,62
1484102765000,62
1484102770000,63
1484102780000,64
1484102795000,64
1484102800000,65
1484102810000,64
1484102825000,64
1484102830000,65
1484102840000,64
1484102855000,64
1484102870000,64
1484102885000,64
1484102900000,63
1484102910000,64
1484102925000,64
1484102940000,64
1484102955000,64
1484102960000,63
1484102970000,64
1484102980000,61
1484102990000,59
1484103005000,59
1484103010000,58
1484103025000,58
1484103030000,59
1484103040000,60
1484103050000,61
1484103060000,59
1484103070000,58
1484103080000,59
1484103095000,59
1484103100000,60
1484103110000,61
1484103125000,61
1484103130000,62
1484103140000,62
1484103150000,62
1484103160000,62
1484103170000,63
1484103185000,63
1484103190000,62
1484103200000,62
1484103210000,63
1484103225000,63
1484103230000,62
1484103240000,61
1484103255000,61
1484103260000,63
1484103275000,63
1484103290000,64
1484103305000,64
1484103310000,63
1484103325000,63
1484103340000,63
1484103350000,64
1484103365000,64
1484103370000,65
1484103380000,64
1484103390000,65
1484103405000,65
1484103420000,65
1484103435000,65
1484103440000,64
1484103455000,64
1484103470000,65
1484103480000,64
1484103495000,64
1484103510000,64
1484103525000,64
1484103540000,65
1484103555000,65
1484103560000,64
1484103575000,64
1484103590000,64
1484103605000,64
1484103620000,64
1484103635000,64
1484103650000,65
1484103665000,65
1484103670000,64
1484103685000,64
1484103700000,64
1484103715000,64
1484103720000,63
1484103735000,63
1484103750000,63
1484103760000,64
1484103770000,65
1484103785000,65
1484103790000,65
1484103800000,64
1484103810000,61
1484103825000,61
1484103830000,60
1484103845000,60
1484103850000,61
1484103860000,63
1484103875000,63
1484103890000,63
1484103905000,63
1484103920000,63
1484103935000,63
1484103940000,64
1484103955000,64
1484103970000,63
1484103980000,64
1484103995000,64
1484104000000,63
1484104015000,63
1484104030000,64
1484104040000,63
1484104055000,63
1484104060000,61
1484104070000,60
1484104080000,62
1484104095000,62
1484104100000,63
1484104115000,63
1484104130000,64
1484104145000,64
1484104160000,64
1484104170000,63
1484104185000,63
1484104200000,63
1484104210000,64
1484104225000,64
1484104230000,63
1484104245000,63
1484104250000,64
1484104265000,64
1484104270000,63
1484104280000,64
1484104290000,65
1484104300000,64
1484104315000,64
1484104330000,64
1484104340000,64
1484104350000,65
1484104360000,66
1484104370000,70
1484104380000,57
1484104390000,56
1484104400000,57
1484104415000,57
1484104420000,58
1484104430000,59
1484104440000,57
1484104450000,58
1484104465000,58
1484104470000,60
1484104480000,57
1484104490000,58
1484104500000,56
1484104515000,56
1484104520000,57
1484104535000,57
1484104550000,58
1484104560000,57
1484104575000,57
1484104580000,58
1484104595000,58
1484104610000,58
1484104620000,61
1484104630000,59
1484104640000,58
1484104650000,59
1484104660000,56
1484104670000,57
1484104680000,57
1484104690000,58
1484104700000,58
1484104710000,60
1484104720000,59
1484104730000,58
1484104745000,58
1484104750000,56
1484104765000,56
1484104770000,58
1484104785000,58
1484104800000,58
1484104810000,60
1484104820000,59
1484104830000,58
1484104840000,57
1484104850000,58
1484104860000,57
1484104875000,57
1484104880000,56
1484104885000,56
1484104900000,58
1484104910000,56
1484104920000,57
1484104935000,57
1484104940000,58
1484104955000,58
1484104970000,57
1484104980000,56
1484104990000,57
1484105000000,56
1484105015000,56
1484105020000,59
1484105030000,58
1484105040000,55
1484105050000,57
1484105060000,56
1484105070000,57
1484105080000,56
1484105095000,56
1484105100000,58
1484105110000,58
1484105120000,57
1484105130000,55
1484105140000,57
1484105150000,56
1484105160000,55
1484105170000,56
1484105180000,57
1484105195000,57
1484105210000,55
1484105225000,55
1484105230000,57
1484105240000,55
1484105250000,56
1484105260000,56
1484105275000,56
1484105280000,55
1484105290000,57
1484105300000,58
1484105315000,58
1484105330000,55
1484105340000,57
1484105350000,57
1484105360000,57
1484105370000,58
1484105380000,56
1484105390000,58
1484105405000,58
1484105410000,56
1484105425000,56
1484105430000,54
1484105440000,55
1484105450000,56
1484105460000,57
1484105470000,58
1484105480000,55
1484105490000,56
1484105500000,57
1484105510000,58
1484105525000,58
1484105530000,56
1484105540000,56
1484105555000,56
1484105560000,58
1484105570000,56
1484105580000,58
1484105590000,57
1484105600000,58
1484105610000,56
1484105625000,56
1484105630000,57
1484105645000,57
1484105660000,56
1484105670000,55
1484105680000,57
1484105690000,56
1484105705000,56
1484105720000,57
1484105730000,56
1484105740000,57
1484105755000,57
1484105760000,56
1484105770000,57
1484105780000,58
1484105790000,57
1484105805000,57
1484105820000,57
1484105830000,58
1484105840000,57
1484105850000,55
1484105860000,56
1484105875000,56
1484105890000,56
1484105900000,58
1484105910000,55
1484105920000,56
1484105930000,57
1484105940000,56
1484105950000,58
1484105960000,57
1484105970000,58
1484105980000,57
1484105995000,57
1484106000000,74
1484106010000,58
1484106020000,56
1484106030000,53
1484106040000,54
1484106055000,54
1484106060000,53
1484106075000,53
1484106080000,54
1484106090000,53
1484106105000,53
1484106110000,52
1484106120000,54
1484106135000,54
1484106150000,54
1484106160000,62
1484106170000,65
1484106180000,63
1484106190000,58
1484106200000,55
1484106215000,55
1484106220000,57
1484106230000,57
1484106240000,55
1484106250000,56
1484106265000,56
1484106280000,59
1484106290000,62
1484106300000,67
1484106315000,67
1484106330000,65
1484106345000,65
1484106360000,66
1484106375000,66
1484106390000,68
1484106395000,68
1484106410000,68
1484106425000,68
1484106440000,83
1484106450000,81
1484106460000,78
1484106470000,77
1484106480000,73
1484106490000,72
1484106500000,68
1484106510000,69
1484106520000,70
1484106530000,64
1484106540000,68
1484106550000,66
1484106560000,68
1484106570000,63
1484106585000,63
1484106590000,66
1484106600000,59
1484106610000,61
1484106620000,59
1484106630000,58
1484106640000,56
1484106650000,63
1484106660000,57
1484106675000,57
1484106680000,60
1484106695000,60
1484106700000,61
1484106710000,60
1484106725000,60
1484106730000,59
1484106740000,58
1484106755000,58
1484106770000,60
1484106785000,60
1484106790000,58
1484106800000,59
1484106810000,57
1484106825000,57
1484106830000,58
1484106845000,58
1484106850000,60
1484106860000,57
1484106870000,58
1484106885000,58
1484106890000,57
1484106900000,56
1484106910000,58
1484106920000,59
1484106935000,59
1484106940000,58
1484106955000,58
1484106960000,59
1484106970000,56
1484106980000,54
1484106990000,56
1484107000000,58
1484107010000,59
1484107020000,56
1484107030000,55
1484107040000,56
1484107050000,55
1484107060000,60
1484107070000,57
1484107080000,63
1484107095000,63
1484107100000,58
1484107110000,59
1484107120000,56
1484107130000,60
1484107145000,60
1484107150000,62
1484107160000,66
1484107175000,66
1484107180000,62
1484107190000,58
1484107200000,56
1484107210000,57
1484107220000,56
1484107235000,56
1484107240000,58
1484107250000,65
1484107260000,66
1484107270000,65
1484107280000,67
1484107290000,60
1484107300000,58
1484107315000,58
1484107320000,60
1484107330000,61
1484107340000,64
1484107350000,60
1484107360000,64
1484107370000,65
1484107385000,65
1484107390000,61
1484107405000,61
1484107410000,63
1484107420000,66
1484107435000,66
1484107450000,61
1484107460000,63
1484107470000,65
1484107485000,65
1484107490000,66
1484107495000,67
1484107510000,75
1484107515000,79
1484107520000,78
1484107530000,76
1484107540000,73
1484107550000,68
1484107560000,63
1484107570000,60
1484107580000,59
1484107590000,60
1484107600000,59
1484107615000,59
1484107620000,57
1484107630000,58
1484107640000,59
1484107655000,59
1484107660000,61
1484107670000,60
1484107685000,60
1484107700000,60
1484107710000,62
1484107720000,63
1484107730000,61
1484107740000,59
1484107750000,59
1484107760000,58
1484107770000,59
1484107780000,56
1484107790000,57
1484107800000,58
1484107810000,60
1484107820000,59
1484107830000,60
1484107840000,57
1484107850000,58
1484107860000,59
1484107870000,60
1484107880000,61
1484107890000,62
1484107905000,62
1484107910000,60
1484107925000,60
1484107930000,62
1484107945000,62
1484107950000,63
1484107965000,63
1484107980000,64
1484107990000,63
1484108005000,63
1484108010000,64
1484108025000,64
1484108030000,64
1484108040000,63
1484108050000,62
1484108060000,61
1484108070000,59
1484108080000,58
1484108090000,57
1484108100000,58
1484108110000,59
1484108125000,59
1484108130000,60
1484108145000,60
1484108160000,59
1484108175000,59
1484108180000,58
1484108190000,59
1484108205000,59
1484108210000,60
1484108225000,60
1484108230000,59
1484108245000,59
1484108260000,58
1484108275000,58
1484108280000,57
1484108290000,58
1484108305000,58
1484108310000,59
1484108320000,58
1484108335000,58
1484108340000,59
1484108350000,60
1484108365000,60
1484108370000,59
1484108385000,59
1484108400000,59
1484108415000,59
1484108420000,60
1484108435000,60
1484108440000,58
1484108450000,59
1484108460000,61
1484108470000,62
1484108480000,61
1484108490000,59
1484108505000,59
1484108510000,58
1484108520000,59
1484108530000,61
1484108540000,60
1484108550000,58
1484108560000,57
1484108570000,58
1484108580000,59
1484108595000,59
1484108600000,59
1484108615000,59
1484108630000,59
1484108645000,59
1484108660000,59
1484108670000,58
1484108685000,58
1484108690000,59
1484108700000,60
1484108710000,58
1484108720000,57
1484108735000,57
1484108740000,58
1484108750000,59
1484108765000,59
1484108770000,58
1484108785000,58
1484108800000,59
1484108810000,61
1484108820000,62
1484108835000,62
1484108840000,61
1484108855000,61
1484108870000,58
1484108885000,58
1484108900000,59
1484108915000,59
1484108920000,59
1484108930000,60
1484108940000,57
1484108950000,58
1484108960000,59
1484108975000,59
1484108990000,60
1484109000000,61
1484109010000,62
1484109020000,63
1484109030000,61
1484109040000,63
1484109050000,62
1484109065000,62
1484109080000,62
1484109090000,63
1484109100000,61
1484109110000,62
1484109125000,62
