"timestamp","heartrate"
1484521200000,115
1484521215000,115
1484521220000,114
1484521235000,112
1484521250000,106
1484521255000,108
1484521260000,112
1484521275000,112
1484521280000,113
1484521295000,113
1484521300000,112
1484521305000,111
1484521310000,112
1484521320000,114
1484521325000,115
1484521335000,116
1484521340000,117
1484521350000,114
1484521355000,117
1484521365000,116
1484521370000,115
1484521375000,118
1484521390000,118
1484521395000,117
1484521400000,115
1484521405000,114
1484521410000,113
1484521415000,112
1484521430000,112
1484521435000,116
1484521440000,118
1484521445000,121
1484521450000,120
1484521455000,121
1484521465000,118
1484521470000,117
1484521485000,119
1484521495000,117
1484521500000,118
1484521505000,120
1484521510000,123
1484521515000,122
1484521520000,119
1484521530000,118
1484521545000,118
1484521555000,117
1484521560000,118
1484521575000,118
1484521585000,117
1484521590000,116
1484521595000,115
1484521600000,114
1484521605000,113
1484521615000,112
1484521620000,111
1484521625000,108
1484521630000,104
1484521635000,101
1484521640000,103
1484521650000,101
1484521655000,100
1484521660000,99
1484521665000,98
1484521675000,97
1484521680000,101
1484521685000,102
1484521690000,105
1484521695000,100
1484521700000,94
1484521705000,92
1484521720000,92
1484521730000,91
1484521735000,89
1484521740000,92
1484521745000,94
1484521750000,89
1484521755000,91
1484521760000,92
1484521770000,94
1484521775000,96
1484521780000,97
1484521785000,98
1484521790000,98
1484521800000,102
1484521805000,105
1484521815000,106
1484521830000,106
1484521835000,106
1484521845000,107
1484521860000,108
1484521875000,108
1484521885000,107
1484521900000,109
1484521905000,106
1484521910000,107
1484521915000,111
1484521920000,110
1484521925000,112
1484521930000,113
1484521935000,114
1484521950000,114
1484521960000,113
1484521975000,113
1484521985000,114
1484521990000,116
1484521995000,115
1484522000000,114
1484522005000,113
1484522010000,114
1484522015000,116
1484522025000,113
1484522030000,110
1484522035000,111
1484522040000,112
1484522045000,112
1484522050000,109
1484522065000,109
1484522075000,108
1484522080000,109
1484522085000,108
1484522090000,103
1484522095000,98
1484522105000,102
1484522110000,98
1484522115000,96
1484522130000,95
1484522140000,96
1484522150000,92
1484522155000,88
1484522160000,84
1484522165000,81
1484522175000,82
1484522180000,85
1484522185000,87
1484522190000,89
1484522200000,91
1484522210000,92
1484522215000,93
1484522220000,90
1484522225000,92
1484522230000,90
1484522235000,89
1484522240000,88
1484522245000,85
1484522255000,86
1484522260000,82
1484522265000,80
1484522280000,80
1484522290000,79
1484522295000,79
1484522310000,79
1484522325000,79
1484522340000,79
1484522355000,79
1484522370000,79
1484522385000,79
1484522400000,79
1484522415000,79
1484522430000,80
1484522440000,88
1484522445000,86
1484522460000,86
1484522465000,86
1484522475000,87
1484522480000,88
1484522485000,90
1484522495000,92
1484522500000,92
1484522515000,92
1484522525000,89
1484522530000,89
1484522535000,90
1484522540000,89
1484522555000,91
1484522565000,92
1484522575000,94
1484522580000,90
1484522585000,89
1484522590000,89
1484522595000,88
1484522610000,87
1484522625000,87
1484522640000,85
1484522655000,85
1484522660000,86
1484522675000,86
1484522685000,87
1484522690000,89
1484522695000,92
1484522700000,91
1484522715000,91
1484522720000,90
1484522735000,90
1484522740000,72
1484522750000,72
1484522760000,74
1484522770000,74
1484522780000,73
1484522795000,74
1484522810000,75
1484522820000,79
1484522830000,82
1484522840000,79
1484522845000,78
1484522860000,78
1484522870000,79
1484522880000,83
1484522890000,72
1484522900000,70
1484522905000,70
1484522920000,70
1484522935000,70
1484522950000,70
1484522955000,69
1484522960000,68
1484522965000,69
1484522980000,69
1484522985000,70
1484523000000,70
1484523005000,70
1484523020000,70
1484523035000,70
1484523040000,71
1484523055000,71
1484523060000,70
1484523070000,71
1484523080000,70
1484523085000,69
1484523095000,68
1484523110000,68
1484523120000,70
1484523135000,70
1484523150000,70
1484523165000,70
1484523180000,70
1484523195000,70
1484523240000,70
1484523255000,70
1484546640000,110
1484546645000,107
1484546650000,112
1484546655000,115
1484546670000,118
1484546680000,121
1484546690000,125
1484546705000,125
1484546720000,123
1484546730000,118
1484546740000,115
1484546750000,114
1484546755000,113
1484546770000,114
1484546785000,115
1484546790000,114
1484546805000,114
1484546820000,114
1484546830000,114
1484546845000,114
1484546850000,115
1484546855000,114
1484546865000,115
1484546880000,115
1484546885000,114
1484546900000,114
1484546910000,115
1484546925000,115
1484546940000,115
1484546945000,114
1484546955000,113
1484546970000,113
1484546975000,114
1484546990000,114
1484547000000,113
1484547015000,112
1484547020000,111
1484547035000,111
1484547050000,111
1484547065000,111
1484547070000,110
1484547080000,107
1484547085000,106
1484547090000,108
1484547105000,108
1484547110000,108
1484547125000,108
1484547140000,109
1484547155000,109
1484547160000,108
1484547165000,107
1484547180000,106
1484547190000,104
1484547200000,105
1484547215000,105
1484547220000,105
1484547235000,105
1484547240000,103
1484547250000,102
1484547260000,101
1484547270000,98
1484547280000,96
1484547290000,97
1484547300000,96
1484547310000,94
1484547320000,93
1484547335000,94
1484547350000,95
1484547365000,95
1484547380000,95
1484547395000,95
1484547400000,67
1484547415000,67
1484547430000,67
1484547445000,67
1484547450000,67
1484547455000,67
1484547460000,73
1484547470000,77
1484547475000,76
1484547490000,76
1484547505000,76
1484547510000,70
1484547520000,63
1484547530000,63
1484547540000,64
1484547550000,63
1484547560000,64
1484547575000,64
1484547580000,64
1484547590000,66
1484547595000,67
1484547600000,66
1484547610000,67
1484547625000,67
1484547640000,72
1484547655000,72
1484547670000,72
1484547675000,72
1484547690000,72
1484547705000,72
1484547720000,70
1484547730000,63
1484547745000,63
1484547750000,60
1484547760000,62
1484547770000,63
1484547780000,62
1484547795000,62
1484547800000,61
1484547815000,61
1484547825000,61
1484547830000,62
1484547845000,62
1484547850000,78
1484547860000,77
1484547870000,78
1484547880000,72
1484547890000,73
1484547905000,73
1484547920000,72
1484547935000,72
1484547950000,72
1484547960000,72
1484547975000,72
1484547990000,75
1484548000000,74
1484548010000,71
1484548025000,71
1484548030000,72
1484548040000,72
1484548045000,72
1484548060000,71
1484548075000,71
1484548090000,71
1484548100000,72
1484548110000,73
1484548120000,78
1484548130000,81
1484548140000,77
1484548150000,76
1484548160000,82
1484548170000,84
1484548180000,83
1484548185000,84
1484548190000,83
1484548200000,80
1484548210000,79
1484548220000,76
1484548230000,75
1484548235000,75
1484548250000,75
1484548260000,77
1484548265000,79
1484548270000,80
1484548280000,82
1484548290000,83
1484548300000,83
1484548305000,81
1484548310000,79
1484548325000,80
1484548340000,80
1484548355000,80
